Store,Area,Zone,Sku,Qty
071,07,204,946475,0001
071,07,204,946475,0001
071,07,204,946475,0001
071,07,204,946475,0001
071,07,204,205401,0001
071,07,204,205401,0001
071,07,204,205401,0001
071,07,204,205401,0001
071,07,204,489930,0001
071,07,204,489930,0001
071,07,204,489930,0001
071,07,204,489930,0001
071,07,204,495051,0001
071,07,204,495051,0001
071,07,204,048645,0001
071,07,204,048645,0001
071,07,204,495051,0001
071,07,204,495051,0001
071,07,204,048645,0001
071,07,204,048645,0001
071,07,204,048645,0001
071,07,204,495051,0001
071,07,204,495051,0001
071,07,204,495051,0001
071,07,204,048645,0001
071,07,204,048645,0001
071,07,204,495051,0001
071,07,204,495051,0001
071,07,204,495051,0001
071,07,204,048645,0001
071,07,204,048645,0001
071,07,204,495051,0001
071,07,204,495051,0001
071,07,204,048645,0001
071,07,204,048645,0001
071,07,204,495028,0001
071,07,204,495028,0001
071,07,205,193987,0001
071,07,205,617928,0001
071,07,205,617886,0001
071,07,205,617886,0001
071,07,205,617886,0001
071,07,205,617886,0001
071,07,205,617886,0001
071,07,205,775494,0001
071,07,205,277178,0001
071,07,205,800607,0001
071,07,205,617928,0001
071,07,205,617928,0001
071,07,205,617928,0001
071,07,205,617928,0001
071,07,205,617928,0001
071,07,205,617886,0001
071,07,205,617886,0001
071,07,205,617886,0001
071,07,205,617886,0001
071,07,205,170670,0001
071,07,205,170670,0001
071,07,205,170670,0001
071,07,205,961771,0001
071,07,205,961771,0001
071,07,205,961771,0001
071,07,205,961771,0001
071,07,205,917658,0001
071,07,205,917658,0001
071,07,205,917658,0001
071,07,205,617928,0001
071,07,205,194142,0001
071,07,205,194142,0001
071,07,205,617886,0001
071,07,205,617886,0001
071,07,205,617886,0001
071,07,205,147348,0001
071,07,205,147348,0001
071,07,205,147348,0001
071,07,205,148411,0001
071,07,205,148411,0001
071,07,205,148411,0001
071,07,205,170688,0001
071,07,205,617928,0001
071,07,205,617928,0001
071,07,205,194142,0001
071,07,205,194142,0001
071,07,205,617886,0001
071,07,205,617886,0001
071,07,205,617886,0001
071,07,205,147348,0001
071,07,205,147348,0001
071,07,205,147348,0001
071,07,205,147348,0001
071,07,205,048579,0001
071,07,205,617928,0001
071,07,205,617928,0001
071,07,205,617928,0001
071,07,205,194142,0001
071,07,205,194142,0001
071,07,205,617886,0001
071,07,205,617886,0001
071,07,205,617886,0001
071,07,205,775494,0001
071,07,205,888982,0001
071,07,205,888982,0001
071,07,205,888982,0001
071,07,205,888982,0001
071,07,205,888982,0001
071,07,205,775494,0001
071,07,205,775494,0001
071,07,205,775494,0001
071,07,205,775494,0001
071,07,205,888982,0001
071,07,205,888982,0001
071,07,205,775494,0001
071,07,205,775494,0001
071,07,205,775494,0001
071,07,205,737155,0001
071,07,206,927244,0001
071,07,206,947747,0001
071,07,206,947747,0001
071,07,206,927244,0001
071,07,206,503821,0001
071,07,206,937482,0001
071,07,206,937490,0001
071,07,206,937490,0001
071,07,206,691816,0001
071,07,206,691816,0001
071,07,206,691816,0001
071,07,206,691816,0001
071,07,206,715292,0001
071,07,206,881607,0001
071,07,206,881607,0001
071,07,206,881607,0001
071,07,206,881607,0001
071,07,206,881607,0001
071,07,206,450841,0001
071,07,206,503771,0001
071,07,206,503771,0001
071,07,206,203117,0001
071,07,206,203117,0001
071,07,206,203117,0001
071,07,206,203117,0001
071,07,206,359778,0001
071,07,206,359778,0001
071,07,206,359778,0001
071,07,206,220467,0001
071,07,206,718569,0001
071,07,206,503862,0001
071,07,206,495655,0001
071,07,206,495655,0001
071,07,206,450825,0001
071,07,206,450825,0001
071,07,206,495614,0001
071,07,206,495614,0001
071,07,206,495614,0001
071,07,206,450718,0001
071,07,206,450718,0001
071,07,206,450718,0001
071,07,206,523274,0001
071,07,206,523274,0001
071,07,206,523274,0001
071,07,206,655423,0001
071,07,206,321794,0001
071,07,206,359760,0001
071,07,206,359760,0001
071,07,206,359760,0001
071,07,206,359760,0001
071,07,206,775395,0001
071,07,206,775395,0001
071,07,206,775395,0001
071,07,206,450817,0001
071,07,206,450833,0001
071,07,206,450833,0001
071,07,206,450833,0001
071,07,206,450833,0001
071,07,206,450833,0001
071,07,206,450833,0001
071,07,206,503839,0001
071,07,206,705509,0001
071,07,206,691816,0001
071,07,206,691816,0001
071,07,206,937482,0001
071,07,206,937482,0001
071,07,206,885905,0001
071,07,206,881581,0001
071,07,206,881581,0001
071,07,206,881581,0001
071,07,206,881581,0001
071,07,206,881573,0001
071,07,206,881573,0001
071,07,206,881573,0001
071,07,206,881573,0001
071,07,206,495606,0001
071,07,206,450817,0001
071,07,206,495606,0001
071,07,206,495606,0001
071,07,206,495606,0001
071,07,206,503847,0001
071,07,206,503847,0001
071,07,206,962605,0001
071,07,206,477117,0001
071,07,206,490680,0001
071,07,206,490763,0001
071,07,206,498220,0001
071,07,206,481275,0001
071,07,206,220467,0001
071,07,206,201335,0001
071,07,206,201335,0001
071,07,206,481275,0001
071,07,206,220467,0001
071,07,206,481515,0001
071,07,206,490680,0001
071,07,206,481143,0001
071,07,206,498261,0001
071,07,206,618173,0001
071,07,206,848713,0001
071,07,206,481325,0001
071,07,206,490037,0001
071,07,206,490763,0001
071,07,206,667535,0001
071,07,206,490037,0001
071,07,206,702092,0001
071,07,206,584920,0001
071,07,206,481523,0001
071,07,206,048579,0001
071,07,206,885905,0001
071,07,206,885905,0001
071,07,206,490029,0001
071,07,206,490763,0001
071,07,206,942383,0001
071,07,206,724070,0001
071,07,206,917658,0001
071,07,206,715292,0001
071,07,206,942383,0001
071,07,206,591198,0001
071,07,206,591198,0001
071,07,207,481168,0001
071,07,207,490672,0001
071,07,207,481168,0001
071,07,207,498287,0001
071,07,207,481242,0001
071,07,207,498220,0001
071,07,207,481242,0001
071,07,207,477125,0001
071,07,207,481234,0001
071,07,207,545640,0001
071,07,207,780403,0001
071,07,207,484956,0001
071,07,207,780403,0001
071,07,207,544817,0001
071,07,207,587576,0001
071,07,207,545608,0001
071,07,207,481291,0001
071,07,207,544866,0001
071,07,207,545640,0001
071,07,207,584797,0001
071,07,207,702944,0001
071,07,207,584805,0001
071,07,207,587659,0001
071,07,207,545749,0001
071,07,207,584920,0001
071,07,207,703033,0001
071,07,207,703033,0001
071,07,207,584920,0001
071,07,207,587592,0001
071,07,207,545723,0001
071,07,207,585000,0001
071,07,207,585000,0001
071,07,207,584995,0001
071,07,207,585000,0001
071,07,207,584854,0001
071,07,207,584854,0001
071,07,207,584854,0001
071,07,207,584870,0001
071,07,207,584847,0001
071,07,207,618173,0001
071,07,207,584847,0001
071,07,207,602698,0001
071,07,207,602698,0001
071,07,207,545764,0001
071,07,207,545764,0001
071,07,207,498295,0001
071,07,207,498295,0001
071,07,208,904748,0001
071,07,208,904748,0001
071,07,208,904722,0001
071,07,208,904722,0001
071,07,208,904888,0001
071,07,208,490680,0001
071,07,208,490680,0001
071,07,208,490680,0001
071,07,208,490680,0001
071,07,208,490680,0001
071,07,208,490680,0001
071,07,208,498253,0001
071,07,208,702472,0001
071,07,208,481218,0001
071,07,208,481218,0001
071,07,208,481218,0001
071,07,208,481218,0001
071,07,208,481218,0001
071,07,208,498253,0001
071,07,208,498253,0001
071,07,208,498253,0001
071,07,208,498253,0001
071,07,208,481374,0001
071,07,208,481374,0001
071,07,208,481507,0001
071,07,208,481507,0001
071,07,208,602706,0001
071,07,208,602714,0001
071,07,208,602714,0001
071,07,208,602722,0001
071,07,208,602722,0001
071,07,208,602722,0001
071,07,208,454934,0001
071,07,208,454934,0001
071,07,208,490763,0001
071,07,208,477893,0001
071,07,208,477893,0001
071,07,208,477893,0001
071,07,208,476739,0001
071,07,208,481176,0001
071,07,208,481549,0001
071,07,208,463398,0001
071,07,208,498238,0001
071,07,208,481549,0001
071,07,208,780130,0001
071,07,208,481176,0001
071,07,208,498261,0001
071,07,208,780130,0001
071,07,208,780122,0001
071,07,208,780122,0001
071,07,208,499640,0001
071,07,208,476614,0001
071,07,208,481390,0001
071,07,208,481390,0001
071,07,208,780379,0001
071,07,208,481515,0001
071,07,208,780387,0001
071,07,208,481523,0001
071,07,208,481523,0001
071,07,208,481523,0001
071,07,208,481184,0001
071,07,208,481184,0001
071,07,208,481184,0001
071,07,208,481184,0001
071,07,208,481184,0001
071,07,208,490029,0001
071,07,208,490029,0001
071,07,208,780247,0001
071,07,208,780247,0001
071,07,208,780247,0001
071,07,208,481440,0001
071,07,208,481440,0001
071,07,208,587667,0001
071,07,208,587667,0001
071,07,208,545459,0001
071,07,208,545459,0001
071,07,208,481366,0001
071,07,208,481366,0001
071,07,208,780395,0001
071,07,208,780395,0001
071,07,208,780395,0001
071,07,208,481465,0001
071,07,208,490060,0001
071,07,208,702860,0001
071,07,208,446161,0001
071,07,208,587600,0001
071,07,208,587600,0001
071,07,208,702860,0001
071,07,209,498220,0001
071,07,209,498220,0001
071,07,209,476853,0001
071,07,209,476853,0001
071,07,209,490110,0001
071,07,209,490110,0001
071,07,209,701946,0001
071,07,209,701946,0001
071,07,209,701946,0001
071,07,209,481192,0001
071,07,209,481192,0001
071,07,209,701953,0001
071,07,209,481135,0001
071,07,209,481135,0001
071,07,209,490144,0001
071,07,209,490144,0001
071,07,209,490144,0001
071,07,209,490144,0001
071,07,209,477018,0001
071,07,209,455964,0001
071,07,209,455964,0001
071,07,209,490169,0001
071,07,209,701979,0001
071,07,209,481150,0001
071,07,209,476945,0001
071,07,209,476986,0001
071,07,209,702332,0001
071,07,209,498246,0001
071,07,209,498246,0001
071,07,209,498246,0001
071,07,209,449785,0001
071,07,209,449785,0001
071,07,209,490151,0001
071,07,209,481226,0001
071,07,209,490177,0001
071,07,209,702068,0001
071,07,209,490185,0001
071,07,209,702076,0001
071,07,209,490185,0001
071,07,209,702076,0001
071,07,209,481259,0001
071,07,209,481259,0001
071,07,209,481267,0001
071,07,209,481267,0001
071,07,209,481267,0001
071,07,209,481275,0001
071,07,209,481275,0001
071,07,209,481275,0001
071,07,209,476937,0001
071,07,209,476937,0001
071,07,209,498287,0001
071,07,209,498287,0001
071,07,209,498287,0001
071,07,209,463141,0001
071,07,209,463141,0001
071,07,209,463141,0001
071,07,209,463141,0001
071,07,209,490003,0001
071,07,209,490003,0001
071,07,209,498295,0001
071,07,209,498295,0001
071,07,209,498295,0001
071,07,209,498295,0001
071,07,209,498295,0001
071,07,209,498295,0001
071,07,209,498295,0001
071,07,209,498295,0001
071,07,209,498295,0001
071,07,209,498295,0001
071,07,209,498295,0001
071,07,209,498295,0001
071,07,209,481333,0001
071,07,209,481333,0001
071,07,209,780239,0001
071,07,209,780239,0001
071,07,209,481200,0001
071,07,209,449777,0001
071,07,209,449777,0001
071,07,209,481200,0001
071,07,209,481200,0001
071,07,209,449777,0001
071,07,209,521062,0001
071,07,209,521062,0001
071,07,209,503896,0001
071,07,209,503896,0001
071,07,209,503896,0001
071,07,209,503896,0001
071,07,209,502849,0001
071,07,209,481309,0001
071,07,209,702282,0001
071,07,209,481309,0001
071,07,209,498303,0001
071,07,209,498303,0001
071,07,209,481408,0001
071,07,209,481408,0001
071,07,209,498329,0001
071,07,209,498329,0001
071,07,209,780148,0001
071,07,209,780148,0001
071,07,301,666768,0001
071,07,301,666768,0001
071,07,301,666768,0001
071,07,301,666768,0001
071,07,301,666768,0001
071,07,301,666768,0001
071,07,301,666768,0001
071,07,301,666768,0001
071,07,301,666909,0001
071,07,301,666909,0001
071,07,301,666909,0001
071,07,301,666909,0001
071,07,301,666909,0001
071,07,301,666909,0001
071,07,301,666909,0001
071,07,301,666909,0001
071,07,301,666909,0001
071,07,301,666909,0001
071,07,301,666909,0001
071,07,301,666909,0001
071,07,301,666909,0001
071,07,301,666909,0001
071,07,301,666909,0001
071,07,301,666909,0001
071,07,301,666909,0001
071,07,301,666909,0001
071,07,301,666909,0001
071,07,302,666909,0001
071,07,302,666909,0001
071,07,302,666909,0001
071,07,302,666909,0001
071,07,302,653147,0001
071,07,302,653147,0001
071,07,302,653147,0001
071,07,302,653147,0001
071,07,302,653147,0001
071,07,302,653147,0001
071,07,302,653147,0001
071,07,302,653147,0001
071,07,302,653147,0001
071,07,302,653147,0001
071,07,302,653147,0001
071,07,302,653147,0001
071,07,302,653147,0001
071,07,302,653147,0001
071,07,302,653147,0001
071,07,302,452169,0001
071,07,302,452169,0001
071,07,302,452169,0001
071,07,302,452169,0001
071,07,302,452169,0001
071,07,302,452169,0001
071,07,302,452169,0001
071,07,302,452169,0001
071,07,302,452169,0001
071,07,302,452169,0001
071,07,302,452169,0001
071,07,302,452169,0001
071,07,302,452169,0001
071,07,302,452169,0001
071,07,302,452169,0001
071,07,302,452169,0001
071,07,302,452169,0001
071,07,302,482810,0001
071,07,302,482810,0001
071,07,302,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,482810,0001
071,07,303,483925,0001
071,07,303,483925,0001
071,07,303,483925,0001
071,07,303,483925,0001
071,07,303,483925,0001
071,07,303,483925,0001
071,07,303,483925,0001
071,07,303,483925,0001
071,07,303,483925,0001
071,07,303,483925,0001
071,07,303,483925,0001
071,07,303,483925,0001
071,07,303,483925,0001
071,07,303,483925,0001
071,07,303,483925,0001
071,07,303,483925,0001
071,07,303,483925,0001
071,07,303,483925,0001
071,07,303,483925,0001
071,07,303,483925,0001
071,07,303,483925,0001
071,07,303,483925,0001
071,07,303,483925,0001
071,07,303,483925,0001
071,07,303,483925,0001
071,07,303,483925,0001
071,07,303,483925,0001
071,07,303,483925,0001
071,07,303,483925,0001
071,07,303,483925,0001
071,07,303,483925,0001
071,07,303,483925,0001
071,07,303,483925,0001
071,07,303,483925,0001
071,07,303,483925,0001
071,07,303,483925,0001
071,07,303,483925,0001
071,07,303,483925,0001
071,07,303,483925,0001
071,07,303,483925,0001
071,07,303,483925,0001
071,07,303,483925,0001
071,07,303,483925,0001
071,07,303,483925,0001
071,07,303,483925,0001
071,07,303,483925,0001
071,07,303,483925,0001
071,07,304,483925,0001
071,07,304,483925,0001
071,07,304,483925,0001
071,07,304,483925,0001
071,07,304,483925,0001
071,07,304,483925,0001
071,07,304,483925,0001
071,07,304,483925,0001
071,07,304,483925,0001
071,07,304,483925,0001
071,07,304,483925,0001
071,07,304,483925,0001
071,07,304,483925,0001
071,07,304,483925,0001
071,07,304,483925,0001
071,07,304,483925,0001
071,07,304,483925,0001
071,07,304,483925,0001
071,07,304,483925,0001
071,07,304,483925,0001
071,07,304,483925,0001
071,07,304,483925,0001
071,07,304,483925,0001
071,07,304,483925,0001
071,07,304,483925,0001
071,07,304,483925,0001
071,07,304,483925,0001
071,07,304,483925,0001
071,07,304,483925,0001
071,07,304,483925,0001
071,07,304,483925,0001
071,07,304,483925,0001
071,07,304,483925,0001
071,07,304,483925,0001
071,07,304,666909,0001
071,07,304,666909,0001
071,07,304,666909,0001
071,07,304,666909,0001
071,07,304,666909,0001
071,07,304,666909,0001
071,07,304,666909,0001
071,07,304,666909,0001
071,07,304,666909,0001
071,07,304,666909,0001
071,07,304,666909,0001
071,07,304,666909,0001
071,07,304,666909,0001
071,07,304,666909,0001
071,07,304,666909,0001
071,07,304,666909,0001
071,07,304,666909,0001
071,07,304,666909,0001
071,07,304,666909,0001
071,07,305,666909,0001
071,07,305,666909,0001
071,07,305,666909,0001
071,07,305,666909,0001
071,07,305,666768,0001
071,07,305,666768,0001
071,07,305,666768,0001
071,07,305,666768,0001
071,07,305,666768,0001
071,07,305,666768,0001
071,07,305,666768,0001
071,07,305,666768,0001
071,07,305,666768,0001
071,07,305,666768,0001
071,07,305,666768,0001
071,07,305,666768,0001
071,07,305,666768,0001
071,07,305,666768,0001
071,07,305,666768,0001
071,07,305,666768,0001
071,07,305,666768,0001
071,07,305,452169,0001
071,07,305,452169,0001
071,07,305,452169,0001
071,07,305,452169,0001
071,07,305,452169,0001
071,07,305,452169,0001
071,07,305,452169,0001
071,07,305,452169,0001
071,07,305,483925,0001
071,07,305,483925,0001
071,07,305,483925,0001
071,07,305,483925,0001
071,07,305,483925,0001
071,07,305,483925,0001
071,07,305,483925,0001
071,07,305,483925,0001
071,07,305,483925,0001
071,07,305,483925,0001
071,07,305,483925,0001
071,07,305,483925,0001
071,07,305,530303,0001
071,07,305,530303,0001
071,07,305,530303,0001
071,07,306,522599,0001
071,07,306,911321,0001
071,07,306,911321,0001
071,07,306,911321,0001
071,07,306,911321,0001
071,07,306,911321,0001
071,07,306,923789,0001
071,07,306,499103,0001
071,07,306,499103,0001
071,07,306,499103,0001
071,07,306,499103,0001
071,07,306,521237,0001
071,07,306,521237,0001
071,07,306,521237,0001
071,07,306,808907,0001
071,07,306,808907,0001
071,07,306,808907,0001
071,07,306,808907,0001
071,07,306,927277,0001
071,07,306,635490,0001
071,07,307,784447,0001
071,07,307,906222,0001
071,07,307,525634,0001
071,07,307,698662,0001
071,07,307,698662,0001
071,07,307,560151,0001
071,07,308,666818,0001
071,07,308,758755,0001
071,07,308,737759,0001
071,07,308,737759,0001
071,07,308,739425,0001
071,07,308,739425,0001
071,07,308,758755,0001
071,07,308,811703,0001
071,07,308,811703,0001
071,07,308,811703,0001
071,07,308,811703,0001
071,07,309,450924,0001
071,07,309,485557,0001
071,07,309,485573,0001
071,07,309,492520,0001
071,07,309,514547,0001
071,07,309,499301,0001
071,07,309,703298,0001
071,07,309,473603,0001
071,07,309,739425,0001
071,07,309,476143,0001
071,07,309,485557,0001
071,07,309,910372,0001
071,07,309,554568,0001
071,07,309,470237,0001
071,07,309,499301,0001
071,07,309,499301,0001
071,07,309,499301,0001
071,07,309,758755,0001
071,07,309,515593,0001
071,07,309,737767,0001
071,07,309,485557,0001
071,07,309,473611,0001
071,07,309,473603,0001
071,07,309,473603,0001
071,07,309,514547,0001
071,07,309,834408,0001
071,07,309,592188,0001
071,07,309,935676,0001
071,07,309,825935,0001
071,07,310,319657,0001
071,07,310,500199,0001
071,07,310,588434,0001
071,07,310,588434,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,443515,0001
071,07,311,443515,0001
071,07,311,443515,0001
071,07,311,443515,0001
071,07,311,443515,0001
071,07,311,443515,0001
071,07,311,443515,0001
071,07,311,443515,0001
071,07,311,443515,0001
071,07,311,443515,0001
071,07,311,443515,0001
071,07,311,443515,0001
071,07,311,443515,0001
071,07,311,443515,0001
071,07,311,443515,0001
071,07,311,443515,0001
071,07,311,443515,0001
071,07,311,443515,0001
071,07,311,443515,0001
071,07,311,443515,0001
071,07,311,443515,0001
071,07,311,308965,0001
071,07,311,308965,0001
071,07,311,308957,0001
071,07,311,308957,0001
071,07,311,309351,0001
071,07,311,308957,0001
071,07,311,309153,0001
071,07,311,309161,0001
071,07,311,308957,0001
071,07,311,309161,0001
071,07,311,308965,0001
071,07,311,308965,0001
071,07,311,308957,0001
071,07,311,309351,0001
071,07,311,308957,0001
071,07,311,309153,0001
071,07,311,309153,0001
071,07,311,308957,0001
071,07,311,309161,0001
071,07,311,309088,0001
071,07,311,308932,0001
071,07,311,309138,0001
071,07,311,309401,0001
071,07,311,309088,0001
071,07,311,309344,0001
071,07,311,309088,0001
071,07,311,309401,0001
071,07,311,309401,0001
071,07,311,309401,0001
071,07,311,308882,0001
071,07,311,308882,0001
071,07,311,309344,0001
071,07,311,309344,0001
071,07,311,309344,0001
071,07,311,933499,0001
071,07,311,933499,0001
071,07,311,933481,0001
071,07,311,933481,0001
071,07,311,933473,0001
071,07,311,699843,0001
071,07,311,699843,0001
071,07,311,699843,0001
071,07,311,699827,0001
071,07,311,573998,0001
071,07,311,573998,0001
071,07,311,546267,0001
071,07,311,573808,0001
071,07,311,699710,0001
071,07,311,573949,0001
071,07,311,573949,0001
071,07,311,573949,0001
071,07,311,699777,0001
071,07,311,699769,0001
071,07,311,699777,0001
071,07,311,699710,0001
071,07,311,699769,0001
071,07,311,741744,0001
071,07,311,741744,0001
071,07,311,741710,0001
071,07,311,741710,0001
071,07,311,741710,0001
071,07,311,741710,0001
071,07,311,699785,0001
071,07,311,699785,0001
071,07,311,574038,0001
071,07,311,574046,0001
071,07,311,574038,0001
071,07,311,574020,0001
071,07,311,574020,0001
071,07,311,309013,0001
071,07,311,898247,0001
071,07,311,309039,0001
071,07,311,308924,0001
071,07,311,308924,0001
071,07,311,309039,0001
071,07,311,308999,0001
071,07,311,308999,0001
071,07,311,308999,0001
071,07,311,574079,0001
071,07,311,574079,0001
071,07,311,574079,0001
071,07,311,309013,0001
071,07,311,309013,0001
071,07,311,309005,0001
071,07,311,309005,0001
071,07,311,309047,0001
071,07,311,309047,0001
071,07,311,309047,0001
071,07,311,309047,0001
071,07,311,309039,0001
071,07,311,309468,0001
071,07,311,309104,0001
071,07,311,309047,0001
071,07,311,309039,0001
071,07,311,309286,0001
071,07,311,309120,0001
071,07,311,308924,0001
071,07,311,309476,0001
071,07,311,309047,0001
071,07,311,308999,0001
071,07,311,309047,0001
071,07,311,309104,0001
071,07,311,309120,0001
071,07,311,309120,0001
071,07,311,309468,0001
071,07,311,309468,0001
071,07,311,309005,0001
071,07,311,308981,0001
071,07,311,308981,0001
071,07,311,674721,0001
071,07,311,749234,0001
071,07,311,749234,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,799353,0001
071,07,311,799353,0001
071,07,311,799353,0001
071,07,311,799353,0001
071,07,311,443515,0001
071,07,311,327502,0001
071,07,311,799353,0001
071,07,311,443515,0001
071,07,311,443515,0001
071,07,311,443515,0001
071,07,311,443515,0001
071,07,311,443515,0001
071,07,311,443515,0001
071,07,311,443515,0001
071,07,311,443515,0001
071,07,311,443515,0001
071,07,311,443515,0001
071,07,311,443515,0001
071,07,311,443515,0001
071,07,311,443515,0001
071,07,311,443515,0001
071,07,311,443515,0001
071,07,311,443515,0001
071,07,311,443515,0001
071,07,311,443515,0001
071,07,311,443515,0001
071,07,311,569285,0001
071,07,311,569285,0001
071,07,311,569285,0001
071,07,311,569285,0001
071,07,311,799353,0001
071,07,311,967448,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,674226,0001
071,07,311,674226,0001
071,07,311,674226,0001
071,07,311,445817,0001
071,07,311,897017,0001
071,07,311,504746,0001
071,07,311,348979,0001
071,07,311,348979,0001
071,07,311,652032,0001
071,07,311,652032,0001
071,07,311,652032,0001
071,07,311,652032,0001
071,07,311,652032,0001
071,07,311,652032,0001
071,07,311,967422,0001
071,07,311,967414,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,364158,0001
071,07,311,674721,0001
071,07,311,674721,0001
071,07,311,674721,0001
071,07,311,674721,0001
071,07,311,410159,0001
071,07,311,445817,0001
071,07,311,445817,0001
071,07,311,584581,0001
071,07,311,530303,0001
071,07,311,693614,0001
071,07,312,574954,0001
071,07,312,282160,0001
071,07,312,282160,0001
071,07,312,458810,0001
071,07,312,458810,0001
071,07,312,458810,0001
071,07,313,282186,0001
071,07,313,282186,0001
071,07,313,904722,0001
071,07,313,574954,0001
071,07,314,282160,0001
071,07,314,282160,0001
071,07,314,282186,0001
071,07,314,282186,0001
071,07,315,904730,0001
071,07,315,904730,0001
071,07,315,904730,0001
071,07,315,904730,0001
071,07,315,904730,0001
071,07,315,904722,0001
071,07,316,904888,0001
071,07,316,904722,0001
071,07,401,633644,0001
071,07,401,633644,0001
071,07,401,633644,0001
071,07,401,633644,0001
071,07,401,633644,0001
071,07,401,633644,0001
071,07,401,633644,0001
071,07,401,633644,0001
071,07,401,633644,0001
071,07,401,633644,0001
071,07,401,633644,0001
071,07,401,633644,0001
071,07,401,633644,0001
071,07,401,633644,0001
071,07,401,633644,0001
071,07,401,633644,0001
071,07,401,633644,0001
071,07,401,633644,0001
071,07,401,633644,0001
071,07,401,633644,0001
071,07,401,633644,0001
071,07,401,633644,0001
071,07,401,633644,0001
071,07,401,633644,0001
071,07,401,633644,0001
071,07,401,653147,0001
071,07,401,653147,0001
071,07,401,653147,0001
071,07,401,653147,0001
071,07,401,653147,0001
071,07,401,653147,0001
071,07,401,653147,0001
071,07,401,653147,0001
071,07,401,653147,0001
071,07,401,653147,0001
071,07,401,653147,0001
071,07,401,653147,0001
071,07,401,653147,0001
071,07,401,653147,0001
071,07,401,653147,0001
071,07,401,653147,0001
071,07,401,653147,0001
071,07,401,653147,0001
071,07,401,443515,0001
071,07,401,443515,0001
071,07,401,443515,0001
071,07,401,443515,0001
071,07,401,443515,0001
071,07,401,443515,0001
071,07,401,443515,0001
071,07,401,443515,0001
071,07,401,443515,0001
071,07,401,443515,0001
071,07,401,443515,0001
071,07,401,443515,0001
071,07,401,443515,0001
071,07,401,443515,0001
071,07,401,443515,0001
071,07,401,443515,0001
071,07,401,443515,0001
071,07,401,443515,0001
071,07,401,443515,0001
071,07,401,443515,0001
071,07,401,443515,0001
071,07,401,443515,0001
071,07,401,443515,0001
071,07,401,443515,0001
071,07,401,504746,0001
071,07,401,504746,0001
071,07,401,504746,0001
071,07,401,504746,0001
071,07,401,504746,0001
071,07,401,504746,0001
